"filepath","location","filesize_in_Gb","readme","giab_id","biosample","trio","dna_id","failed_filters","passed_filters","snps","mnps","insertions","deletions","indels","same_as_reference","phased_genotypes","snp transitions/transversions","hethom_ratio","insertion/deletion ratio","indel/snp+mnp ratio","breakends","symbolic svs","symbolic sv het/hom ratio","missing genotype","no genotypes","partial genotype","md5key"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5","ca64a5090d84b184e09e6b36addd0cef/HG2_IFid_pseu2.2_0118.l100c500.vcf.gz","0.01","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","19999","0","0","5810","7844","6345","0","0","5747","7792","- (33/0)","0.74 (5810/7844)","0","19851","- (52/0)",,,,"ca64a5090d84b184e09e6b36addd0cef"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5","d72a2a28f1c480cd3484701a5d8b97d1/HG2_NGha_DIS_0916.l100c500.no_ns.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","2237","0","0","839","1074","324","0","0","808","1056","- (28/0)","0.78 (839/1074)","0","2160","- (18/0)",,,,"d72a2a28f1c480cd3484701a5d8b97d1"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","1db15df33fbfa1ab402174fd30d694fb/HG2_pseudohap2.l100c500.no_ns_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","7131","0","0","627","3055","3449","0","0","65","2244","- (859/0)","0.21 (627/3055)","0","4899","- (811/0)",,,,"1db15df33fbfa1ab402174fd30d694fb"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5","460dac8b8909f078c8317f2139facb6b/HG2_10X_PBhap2_1117.l100c500.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","10021","0","0","4799","3381","1841","0","0","4793","3375","- (4/0)","1.42 (4799/3381)","0","10005","- (6/0)",,,,"460dac8b8909f078c8317f2139facb6b"
"/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37","1fd908bc3e3bd2fcf549f5d74a1774d2/NA24631_LongRanger_sv_deletions.vcf.gz","0.0","/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/README,/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/README.txt","Not Available","Not Available","Not Available","Not Available","69","4511","0","0","0","0","0","0","- (3609/0)","- (0/0)","1.13 (2395/2116)","- (0/0)","- (0/0)","6","4505","1.13 (2391/2114)",,,,"1fd908bc3e3bd2fcf549f5d74a1774d2"
"/giab/ftp/data/ChineseTrio/analysis/PacBio_pbsv_10072018","abb84b6b3dd8e0a0537ff6e9f206ed8f/HG005+6+7_GRCh37_pbsv.vcf.gz","0.01","/giab/ftp/data/ChineseTrio/analysis/PacBio_pbsv_10072018/README.txt","Not Available","Not Available","Not Available","Not Available","6037","57903",,"0","0","24676","24067","9098","41","- (0/0)","3.21 (37189/11575)","- (48743/0)",,"0","21","1.03 (24676/24067)",,,,"abb84b6b3dd8e0a0537ff6e9f206ed8f"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_v4.2_SmallVariantDraftBenchmark_07092020","0d456d6423f2a3b22cc6d57e1d47ee20/HG003_GRCh38_1_22_v4.2_benchmark.vcf.gz","0.14","/giab/ftp/data/AshkenazimTrio/analysis/NIST_v4.2_SmallVariantDraftBenchmark_07092020/README_v4.2.txt","Not Available","Not Available","Not Available","Not Available","0","4000097","3430611","0","270979","284243","13958",,"2.09 (3238677/1547346)","1.55 (2432755/1567342)","1.53 (2076322/1354289)",,,"0","306",,,,,"0d456d6423f2a3b22cc6d57e1d47ee20"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_Ill300x_GATKHC3.5_160626","31aeb6825940e319b9d7a0f40c108167/HG002_ALLCHROM_hs37d5_novoalign_Ilmn150bp300X_GATKHC.vcf.gz","0.25","/giab/ftp/data/AshkenazimTrio/analysis/NIST_Ill300x_GATKHC3.5_160626/README.txt","Not Available","Not Available","Not Available","Not Available","0","4895444","3945592","0","462579","464731","22542",,"1.60 (2429094/1516498)","- (0/0)","1.76 (295228/167351)",,,"0",,,,,,"31aeb6825940e319b9d7a0f40c108167"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass","0eeea8295541fb7fd7323855f83aea59/HG4_Dovetail_Falcon.l100c500.no_ns.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","8204","0","0","4049","2832","1323","0","0","362","1464","- (581/0)","1.43 (4049/2832)","0","2568","- (1368/0)",,,,"0eeea8295541fb7fd7323855f83aea59"
"/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150506_HG005_Homogeneity_04_FCA-22365346/150506_HG005_Homogeneity_FCB_Combined-23213657","b97edbab126221c03fec3b05b2b60e9d/150506-HG005-Homogeneity-FCB-Combined_S1.SV.vcf","0.0","Not available in parent or current directory","HG005","SAMN03283350","HAN_CHINESE","NA24631","1549","6049","0","2","949","3057","977","0","- (0/0)","2.53 (4333/1716)","- (0/0)","2491.50 (4983/2)",,"58","1006","0.31 (949/3057)",,,,"b97edbab126221c03fec3b05b2b60e9d"
"/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003Run01-13262252","a790f1c419ef58872da5db4ab2f2ab09/HG003Run01_S1.genome.vcf.gz","0.89","/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/README_NIST_Illumina_pairedend_HG003.txt","HG003","SAMN03283345","ASHKENAZI_JEWISH","NA24149","6389658","43450820","3314902","0","367782","385556","17470","73","0","0","0","- (17470/0)","0.95 (367782/385556)","39365110","73","1.47 (229517/156039)",,,,"a790f1c419ef58872da5db4ab2f2ab09"
"/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/GM24631_ChineseTrioMother_GRCh38","d54600eb10a74b466efe4ceb981d18dc/GM24631_ChineseTrioMother_GRCh38_large_svs.vcf.gz","0.0","/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/README,/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/README_10xGIAB_ChineseTrio_fastq.txt","Not Available","Not Available","Not Available","Not Available","6290","24","0","0","0","0","0","0","- (23/0)","- (0/0)","3.00 (18/6)","- (0/0)","- (0/0)","8","16","7.00 (14/2)",,,,"d54600eb10a74b466efe4ceb981d18dc"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass","51f1e779b236ad398c4cb5b4ab6c34af/hg004.scalpel.vcf.gz","0.02","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","683518","0","0","329674","353642","202",,"- (0/0)","- (0/0)","3.23 (251645/78029)",,,"0",,,,,,"51f1e779b236ad398c4cb5b4ab6c34af"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/awenger-pbsv-9239a5c-vs-GIABv0.6","7f8cc876d4000bd5ec9111bba1e712b0/base-filter.vcf","0.02","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","6338","6","0","0","1","4","1",,"- (0/0)","- (0/0)","- (1/0)",,,"0",,,,,,"7f8cc876d4000bd5ec9111bba1e712b0"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509","bc608184a3bba26f6172efb93de50d04/hg004.Assemblytics_structural_variants.sorted_withID_gt19bp.sort.vcf.gz","0.01","/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/README.txt","Not Available","Not Available","Not Available","Not Available","0","29050","29050",,,,,,,,,,,,,,,,,"bc608184a3bba26f6172efb93de50d04"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","8f7afb6122ec5e5b6d9ee97f3c7dfb5e/Chaisson_PacBio_smrt-sv.dip_Jun2016_indel_decomposed_norm.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"8f7afb6122ec5e5b6d9ee97f3c7dfb5e"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/awenger-pbsv-9239a5c-vs-GIABv0.6","982da875f53fd279b0c8c64b9044b96f/call-filter.vcf","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","46044","0","0","22495","23495","0",,"1.72 (29118/16926)","- (0/0)","- (0/0)",,,"54","0",,,,,"982da875f53fd279b0c8c64b9044b96f"
"/giab/ftp/data/AshkenazimTrio/HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/HG002Run01-11419412","d2c74d68c2af540c72e5184664774c93/HG002run1_S1.genome.vcf.gz","0.96","/giab/ftp/data/AshkenazimTrio/HG002_NA24385_son/NIST_HiSeq_HG002_Homogeneity-10953946/README_NIST_Illumina_pairedend_HG002.txt","HG002","SAMN03283347","ASHKENAZI_JEWISH","NA24385","6753840","51172624","3350106","0","364742","379732","16717","79","0","0","0","- (16717/0)","0.96 (364742/379732)","47061327","79","1.49 (227218/152514)",,,,"d2c74d68c2af540c72e5184664774c93"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","e9d328c41d19038e40bf3f0a1d6eb7b6/HG2_Ill_Spiral_run06variants_svs_pass_decomposed_norm.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","1264","1264",,,,,,,,,,,,,,,,,"e9d328c41d19038e40bf3f0a1d6eb7b6"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38","2e66aabd061d70c08b9d39085e91dfb8/HG2_10X_pseu2.1_0916.l100c500.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","12588","0","0","2764","7556","2268","0","0","2754","7547","- (1/0)","0.37 (2764/7556)","0","12568","- (9/0)",,,,"2e66aabd061d70c08b9d39085e91dfb8"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017","78c09ad6f16f20ff2d31a7ccc1884eb9/HG4_Dovetail_MHAP.l100c500.no_ns.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/README","Not Available","Not Available","Not Available","Not Available","0","11031","0","0","4792","4108","2131","0","0","4444","3715","- (435/0)","1.17 (4792/4108)","0","9855","- (393/0)",,,,"78c09ad6f16f20ff2d31a7ccc1884eb9"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/Preliminary_Integrations_v0.4.0/svviz2_genotyping","e3c6b414cd92aad4cac7c90f61847570/union_170509_refalt.2.2.2.clustered.simpleINFO.techcounts.2techor5caller.10kto20k.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/Preliminary_Integrations_v0.4.0/README_SV_v0.4.0.txt","Not Available","Not Available","Not Available","Not Available","1457","8543","8543",,,,,,,,,,,,,,,,,"e3c6b414cd92aad4cac7c90f61847570"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5","3677139a0f80768f4b340c4097d9c124/HG2_NGha_DIS_0916.l100c500.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","2361","0","0","839","1094","428","0","0","808","1076","- (28/0)","0.77 (839/1094)","0","2284","- (18/0)",,,,"3677139a0f80768f4b340c4097d9c124"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass","2e2dc5f00f0d2b34852cdd282221a252/HG003_Ill_Spiral_run06variants_svs_pass_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","23022","2327","0","8","9298","7377",,"1.66 (12920/7773)","- (0/0)","- (8/0)",,,"4010","2",,,,,"2e2dc5f00f0d2b34852cdd282221a252"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/loose_comparison","10767392a715eaf062397916d65e077c/fn_del_nonTR.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/README.txt","Not Available","Not Available","Not Available","Not Available","0","341","0","0","0","301","40",,"- (0/0)","- (0/0)","- (0/0)",,,"0",,,,,,"10767392a715eaf062397916d65e077c"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509","6a6bb93f3dc73152e9373191527d9427/Chaisson_PacBio_smrt-sv.dip_Jun2016_indel_withID_gt19bp.sort.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/README.txt","Not Available","Not Available","Not Available","Not Available","16864","0",,,,,,,,,,,,,,,,,,"6a6bb93f3dc73152e9373191527d9427"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509","7677d5eabe2eb96709dcbbaf4aa5bf71/hg002.Assemblytics_structural_variants.sorted_withID_gt19bp.sort.vcf.gz","0.01","/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/README.txt","Not Available","Not Available","Not Available","Not Available","0","29607","29607",,,,,,,,,,,,,,,,,"7677d5eabe2eb96709dcbbaf4aa5bf71"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509","487b3a4e5965f10a5d12d2b4834b70b4/HG004_NIST_150bp_50x_fermikit.sv_withID_gt19bp.sort.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/README.txt","Not Available","Not Available","Not Available","Not Available","398","3938","3938",,,,,,,,,,,,,,,,,"487b3a4e5965f10a5d12d2b4834b70b4"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass","39fe87c50e7f251b4c359a472cd02e1b/HG004.hs37d5.60x.union_170414_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","13889","0","0","5455","8382","52",,"- (0/0)","- (0/0)","1.66 (3403/2052)",,,"0",,,,,,"39fe87c50e7f251b4c359a472cd02e1b"
"/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003Run03-13288282","618faeebed7751627400bc6bbad5903f/HG003Run03_S1.genome.vcf.gz","0.86","/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/README_NIST_Illumina_pairedend_HG003.txt","HG003","SAMN03283345","ASHKENAZI_JEWISH","NA24149","6071846","40965679","3339825","0","371084","386515","18288","201","0","0","0","- (18288/0)","0.96 (371084/386515)","36849967","201","1.45 (229013/157502)",,,,"618faeebed7751627400bc6bbad5903f"
"/giab/ftp/data/ChineseTrio/analysis/CompleteGenomics_HanTrio_ExtractedFromCoriellCells_SmallVariants_CGAtools_08082014","d7e839ae69e18c7ebf698d939566f558/HanTrio_ExtractedFromCoriellCells_SmallVariants.vcf","2.75","/giab/ftp/data/ChineseTrio/analysis/CompleteGenomics_HanTrio_ExtractedFromCoriellCells_SmallVariants_CGAtools_08082014/README.txt","Not Available","Not Available","Not Available","Not Available","0","15426954",,"3443265","62410","375472","237689","6027725","229609","5.5% (517888/9399229)","2.12 (3322678/1568870)","0.19 (668812/3505675)",,"55651","4995133","1.58 (375472/237689)",,,,"d7e839ae69e18c7ebf698d939566f558"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/sequence_comparison","1161dafc5b0c128d819c236cdfd55ab4/fn_ins_nonTR.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/README.txt","Not Available","Not Available","Not Available","Not Available","0","2484","0","0","2214","0","270",,"- (0/0)","- (0/0)","1.38 (1284/930)",,,"0",,,,,,"1161dafc5b0c128d819c236cdfd55ab4"
"/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007","6136e3c18a43776cdaf24a587fe2ea28/HG007.GRCh38.pbsv.vcf.gz","0.0","/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007/README_HG007_GRCh38.md,/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007/README_HG007_hs37d5.md","Not Available","Not Available","Not Available","Not Available","1790","52138","101","0","0","24251","21419","2739","0","4","- (0/0)","1.47 (1631/1108)","1.13 (24251/21419)","0","3624","61.48 (3566/58)",,,,"6136e3c18a43776cdaf24a587fe2ea28"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","70ae4148e3eece181c129cba4f645a21/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.breakseq_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"70ae4148e3eece181c129cba4f645a21"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass","b1bc6ebda7241f6ff8a1f2d5fc4ca154/HG003.140701_D00360_0032_AHA0KGADXX.realigned.recalibrated.lumpy.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","9693","0","0","0","0","0",,"- (0/0)","- (0/0)",,,,"0","9693",,,,,"b1bc6ebda7241f6ff8a1f2d5fc4ca154"
"/giab/ftp/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005","00961c1c69ff07e55e4bc327b442421f/HG005.GRCh38.gatk_hc.vcf.gz","0.24","/giab/ftp/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/README.HG005.GRCh38.txt,/giab/ftp/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/README_HG005_hs37d5.md","Not Available","Not Available","Not Available","Not Available","560118","4678612","3876258","0","393433","381794","11415",,"1.44 (2762710/1915797)","1.38 (2250381/1625877)","- (0/0)",,,"105","15607",,,,,"00961c1c69ff07e55e4bc327b442421f"
"/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/GM24631_ChineseTrioMother_GRCh38","2716dbf99f75e1f678f3303d77b93de0/GM24631_ChineseTrioMother_GRCh38_phased_variants.vcf.gz","1.26","/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/README,/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/README_10xGIAB_ChineseTrio_fastq.txt","Not Available","Not Available","Not Available","Not Available","1007504","4650082","3931319","0","335908","378994","3736",,"1.31 (2640718/2009239)","1.34 (2253655/1677664)","- (0/0)",,,"125",,,,,,"2716dbf99f75e1f678f3303d77b93de0"
"/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_calls_08142015","5d3c9fc2e89e179ea5e98cb5d2082e95/NA24149_phased_variants.vcf.gz","0.25","/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_calls_08142015/README_10Xgenomes.txt","Not Available","Not Available","Not Available","Not Available","0","3562666","3187513","0","184268","188532","2353",,"1.43 (2096465/1466201)","1.41 (1862496/1325017)","- (0/0)",,,"0",,,,,,"5d3c9fc2e89e179ea5e98cb5d2082e95"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38","29179a076efacf5f6ff26119444f778b/HG2_10X_PBhap1_1117.l100c500.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","10119","0","0","4872","3396","1851","0","0","4863","3391","- (6/0)","1.43 (4872/3396)","0","10099","- (5/0)",,,,"29179a076efacf5f6ff26119444f778b"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","ce7d0028b6cc29363f1a9573521c39ad/highConfidenceSvEventsBeta-GS000037263-ASM_filt_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"ce7d0028b6cc29363f1a9573521c39ad"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38","c96dfd81fcdd7ba112ffb7ca3676f78d/HG2_NGha_DIS_0916.l100c500.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","2256","0","0","848","1073","335","0","0","815","1054","- (27/0)","0.79 (848/1073)","0","2177","- (19/0)",,,,"c96dfd81fcdd7ba112ffb7ca3676f78d"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG002_pass","91910803592a3580f6cbcb42bb51ddc6/HG002_300x_tnscope_hq_altallele_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","2228","0","0","0","0","0",,"- (0/0)","- (0/0)",,,,"0","2228",,,,,"91910803592a3580f6cbcb42bb51ddc6"
